Title,Price_Raw,Price_PKR,Size_Raw,Size_Marla,Listing_URL,City,Property_Type,Bedrooms,Bathrooms,Location
Ready To Sale A House 15 Marla In   Canal View Housing Scheme,5.5 Crore,55000000.0,15.0 Marla,15.0,https://www.zameen.com/Property/gujranwala_canal_view_housing_scheme_ready_to_sale_a_house_15_marla_in_canal_view_housing_scheme-49471937-1126-1.html,Gujranwala,House,6.0,6.0,"Canal View Housing Scheme, Gujranwala, Punjab"
Canal View Housing Scheme  House Sized 10 Marla,3.75 Crore,37500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_canal_view_housing_scheme_canal_view_housing_scheme_house_sized_10_marla-50055284-1126-1.html,Gujranwala,House,5.0,6.0,"Canal View Housing Scheme, Gujranwala, Punjab"
Prime Location House Of 10 Marla For sale In Canal View Housing Scheme,4.1 Crore,41000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_canal_view_housing_scheme_prime_location_house_of_10_marla_for_sale_in_canal_view_housing_scheme-54006032-1126-1.html,Gujranwala,House,5.0,5.0,"Canal View Housing Scheme, Gujranwala, Punjab"
On Excellent Location 5 Marla House Is Available For sale,2.0 Crore,20000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_on_excellent_location_5_marla_house_is_available_for_sale-54006355-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab"
Prime Location 1200 Square Feet House In Citi Housing Society,80.0 Lakh,8000000.0,5.3 Marla,5.3,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_1200_square_feet_house_in_citi_housing_society-54462589-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Fair-Priced Prime Location 5 Marla House Available In Citi Housing Society,1.9 Crore,19000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_fair-priced_prime_location_5_marla_house_available_in_citi_housing_society-54515408-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 10 Marla House In Citi Housing Society Of Citi Housing Society Is Available For sale,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_citi_housing_society_of_citi_housing_society_is_available_for_sale-54510174-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Corner In Citi Housing Society House For sale Sized 5 Marla,1.85 Crore,18500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_corner_in_citi_housing_society_house_for_sale_sized_5_marla-54510175-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Corner 14 Marla House For Sale In Citi Housing Society Citi Housing Society,6.7 Crore,67000000.0,14.0 Marla,14.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_corner_14_marla_house_for_sale_in_citi_housing_society_citi_housing_society-54510176-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Looking For A Facing Park House In Citi Housing Society,4.8 Crore,48000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_looking_for_a_facing_park_house_in_citi_housing_society-54510177-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 10 Marla House In Citi Housing Society Best Option,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_citi_housing_society_best_option-54510178-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 5 Marla House Is Available For sale In Citi Housing Society,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_5_marla_house_is_available_for_sale_in_citi_housing_society-54510180-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Highly-Desirable Corner House Available In Citi Housing Society For sale,4.25 Crore,42500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_highly-desirable_corner_house_available_in_citi_housing_society_for_sale-54510182-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
In Citi Housing Society You Can Find The Perfect Prime Location House For Sale,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_in_citi_housing_society_you_can_find_the_perfect_prime_location_house_for_sale-54510183-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location 10 Marla House In Beautiful Location Of Citi Housing Society In Citi Housing Society,5.0 Crore,50000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_beautiful_location_of_citi_housing_society_in_citi_housing_society-54510184-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location In Citi Housing Society House Sized 5 Marla For sale,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_in_citi_housing_society_house_sized_5_marla_for_sale-54510185-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
5 Marla Penta Villa Double height Available for sale Citi Housing Gujranwala,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_penta_villa_double_height_available_for_sale_citi_housing_gujranwala-54142557-3083-1.html,Gujranwala,House,5.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.25 Crore,22500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54470948-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN ROYAL PALM CITY GUJRANWALA,2.2 Crore,22000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_palm_city_housing_scheme_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_royal_palm_city_gujranwala-54519207-9111-1.html,Gujranwala,House,4.0,5.0,"Palm City Housing Scheme, Gujranwala, Punjab"
5 Marla Designer Build House For Sale,2.1 Crore,21000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_5_marla_designer_build_house_for_sale-54086820-11297-1.html,Gujranwala,House,4.0,5.0,"Eminabad More, Gujranwala, Punjab"
5 Marla Designer Build House For Sale,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_5_marla_designer_build_house_for_sale-54086840-11297-1.html,Gujranwala,House,4.0,5.0,"Eminabad More, Gujranwala, Punjab"
6.33 Marla Designer Build House For Sale,2.5 Crore,25000000.0,6.3 Marla,6.3,https://www.zameen.com/Property/eminabad_more_royal_palm_city_6_33_marla_designer_build_house_for_sale-54193289-11297-1.html,Gujranwala,House,5.0,7.0,"Eminabad More, Gujranwala, Punjab"
15 Marla Luxury Ready-To-Move House For Sale In Canal View Gujranwala Prime Location Near Mini Market,4.25 Crore,42500000.0,15.0 Marla,15.0,https://www.zameen.com/Property/gujranwala_canal_view_housing_scheme_15_marla_luxury_ready-to-move_house_for_sale_in_canal_view_gujranwala_prime_location_near_mini_market-54225788-1126-1.html,Gujranwala,House,5.0,7.0,"Canal View Housing Scheme, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54453348-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54453785-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
CLASSICAL DESIGN 5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_classical_design_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54460830-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5.5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.4 Crore,24000000.0,5.5 Marla,5.5,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54462913-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Ready To Buy A Prime Location House 5 Marla In Citi Housing Society,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_ready_to_buy_a_prime_location_house_5_marla_in_citi_housing_society-54037240-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
ULTRA-MODERN DESIGNED 5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_ultra-modern_designed_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54462923-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
ULTRA-MODERN DESIGN 5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.65 Crore,26500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_ultra-modern_design_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54462916-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54466035-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Master City One of The Best Living in Gujranwala Brand New House For Sale at Cheapest Price,1.9 Crore,19000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_master_city_housing_scheme_master_city_one_of_the_best_living_in_gujranwala_brand_new_house_for_sale_at_cheapest_price-54521287-9180-1.html,Gujranwala,House,5.0,5.0,"Master City Housing Scheme, Gujranwala, Punjab"
"5,5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA",2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54465999-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54465945-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
FACING PARK & MASJID 5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_facing_park_masjid_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54462915-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_available_for_sale-54470969-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
"FACING PARK 10 MARLA NEW BRAND DOUBLE STORY HOUSE AVAILABLE FOR SALE, IN CITI HOUSING GUJRANWALA ON PRIME LOCATION.",5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_-_phase_1_facing_park_10_marla_new_brand_double_story_house_available_for_sale_in_citi_housing_gujranwala_on_prime_location-54519871-3084-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN ROYAL PALM CITY GUJRANWALA,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_palm_city_housing_scheme_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_royal_palm_city_gujranwala-54519221-9111-1.html,Gujranwala,House,5.0,6.0,"Palm City Housing Scheme, Gujranwala, Punjab"
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE (AT REASONABLE PRICE) IN CITI HOUSING GUJRANWALA,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_marla_brand_new_house_available_for_sale_at_reasonable_price_in_citi_housing_gujranwala-54470946-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Brand New 10 Marla Duplex House in Citi Housing Gujranwala | Luxury Living,4.0 Crore,40000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_brand_new_10_marla_duplex_house_in_citi_housing_gujranwala_luxury_living-53745101-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
On Excellent Location sale The Ideally Located House For An Incredible Price Of Pkr Rs. 16000000,1.6 Crore,16000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_on_excellent_location_sale_the_ideally_located_house_for_an_incredible_price_of_pkr_rs_16000000-54309661-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Your Dream Prime Location 5 Marla House Is Available In Royal Palm City,2.25 Crore,22500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_your_dream_prime_location_5_marla_house_is_available_in_royal_palm_city-54515491-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab"
Prime Location House Spread Over 10 Marla In Citi Housing Society Available,4.9 Crore,49000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_house_spread_over_10_marla_in_citi_housing_society_available-54515402-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab"
Prime Location House For Sale In Citi Housing Society,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_house_for_sale_in_citi_housing_society-54515400-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Corner 5 Marla Spacious House Available In Citi Housing Society For sale,1.85 Crore,18500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_corner_5_marla_spacious_house_available_in_citi_housing_society_for_sale-54515261-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Centrally Located Prime Location House In Citi Housing Society Is Available For Sale,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_centrally_located_prime_location_house_in_citi_housing_society_is_available_for_sale-54515259-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Corner 14 Marla House For sale In Citi Housing Society Citi Housing Society,6.7 Crore,67000000.0,14.0 Marla,14.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_corner_14_marla_house_for_sale_in_citi_housing_society_citi_housing_society-54515258-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab"
Get This Amazing Prime Location 5 Marla House Available In Citi Housing Society,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_get_this_amazing_prime_location_5_marla_house_available_in_citi_housing_society-54515217-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Buy A Centrally Located Prime Location 5 Marla House In Citi Housing Society,1.9 Crore,19000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_buy_a_centrally_located_prime_location_5_marla_house_in_citi_housing_society-54515216-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Looking For A Corner House In Citi Housing Society,2.9 Crore,29000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_looking_for_a_corner_house_in_citi_housing_society-54515215-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
Affordable Prime Location House For sale In Citi Housing Society,2.65 Crore,26500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_affordable_prime_location_house_for_sale_in_citi_housing_society-54515214-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab"
